-0.00411681, 0.332458
-0.0059949, 0.332588
-0.00778207, 0.332627
-0.0121157, 0.3326
-0.0137994, 0.332537
-0.0148237, 0.332524
-0.0165466, 0.332547
-0.0187647, 0.332584
-0.0208624, 0.332613
-0.023749, 0.332649
-0.0337553, 0.332685
-0.0352093, 0.332716
-0.0351738, 0.332941
-0.0372806, 0.333094
-0.0410013, 0.333036
-0.0449009, 0.332938
-0.0494724, 0.332952
-0.0549634, 0.333117
-0.0611276, 0.333365
-0.0677155, 0.333667
-0.0757852, 0.333999
-0.0763425, 0.334177
-0.083143, 0.334523
-0.0954588, 0.334625
-0.108851, 0.334755
-0.122287, 0.335532
-0.137524, 0.336823
-0.155599, 0.338395
-0.169646, 0.33988
-0.181693, 0.341632
-0.191532, 0.343021
-0.198109, 0.34389
-0.201574, 0.344275
-0.203337, 0.344054
-0.203004, 0.343269
-0.198545, 0.34252
-0.191459, 0.342092
-0.179589, 0.341437
-0.169757, 0.340191
-0.162487, 0.340283
-0.149838, 0.340523
-0.140807, 0.339741
-0.131868, 0.337438
-0.123768, 0.335359
-0.114834, 0.334278
-0.106739, 0.334313
-0.100083, 0.334773
-0.094622, 0.334985
-0.0918001, 0.334804
-0.0887555, 0.334389
-0.0859948, 0.334166
-0.0838753, 0.334117
-0.0820785, 0.334169
-0.0796048, 0.334271
-0.0773677, 0.334297
-0.0758229, 0.334154
-0.0737484, 0.33392
-0.071901, 0.33376
-0.0704516, 0.333691
-0.0690449, 0.333713
-0.0682509, 0.333719
-0.0677845, 0.333709
-0.0668214, 0.333653
-0.0659717, 0.333684
-0.0655485, 0.333694
-0.0645173, 0.333645
-0.064431, 0.333588
-0.0648009, 0.33354
-0.0652237, 0.333568
-0.0666057, 0.333628
-0.0670396, 0.333672
-0.0671164, 0.333756
-0.0670645, 0.333797
-0.0672776, 0.333778
-0.0673939, 0.333706
-0.0672239, 0.333661
-0.0667827, 0.333658
-0.0660894, 0.333678
-0.064931, 0.333644
-0.0637647, 0.333646
-0.0624384, 0.333587
-0.0608821, 0.333504
-0.0589951, 0.333427
-0.0571925, 0.333371
-0.0550125, 0.333337
-0.0527854, 0.333265
-0.0510652, 0.333237
-0.0487561, 0.333147
-0.0468863, 0.33308
-0.0456133, 0.333028
-0.0439662, 0.333016
-0.0424942, 0.333029
-0.0414723, 0.333011
-0.0401157, 0.332951
-0.0389582, 0.332906
-0.037961, 0.332875
-0.0369874, 0.332881
-0.0361269, 0.33289
-0.0351332, 0.332871
-0.0341492, 0.332837
-0.0336419, 0.332803
-0.0327797, 0.332782
-0.0316019, 0.33278
-0.0304903, 0.332778
-0.029668, 0.332778
-0.0287273, 0.332748
-0.0278058, 0.332718
-0.0269187, 0.332697
-0.0262955, 0.332687
-0.0258695, 0.332684
-0.0252821, 0.33268
-0.0262776, 0.332684
-0.0253763, 0.332677
-0.023772, 0.3327
-0.022858, 0.332697
-0.0219885, 0.332658
-0.021244, 0.332621
-0.0204972, 0.332596
-0.0198336, 0.332597
-0.0194982, 0.332606
-0.0207686, 0.332613
-0.0211008, 0.332616
-0.0210605, 0.332639
-0.0211544, 0.332661
-0.0212358, 0.33266
-0.0207895, 0.332644
-0.02061, 0.332629
-0.0204855, 0.332615
-0.0202919, 0.332611
-0.0200447, 0.33262
-0.019817, 0.332623
-0.0195167, 0.332623
-0.0192612, 0.332608
-0.0187798, 0.332604
-0.018156, 0.332605
-0.017569, 0.332605
-0.0170326, 0.332598
-0.016537, 0.332587
-0.0160933, 0.332576
-0.0178362, 0.332568
-0.0175247, 0.332576
-0.016509, 0.332607
-0.0157856, 0.332622
-0.0126737, 0.332606
-0.011894, 0.332575
-0.0120748, 0.332523
-0.0121539, 0.332498
-0.0122909, 0.332511
-0.0127853, 0.33255
-0.0143596, 0.332587
-0.0150281, 0.332597
-0.0153472, 0.332595
-0.0157238, 0.332587
-0.0159908, 0.332579
-0.0161765, 0.332576
-0.0162671, 0.33258
-0.0162763, 0.332588
-0.0162253, 0.332588
-0.0176697, 0.332587
-0.0173408, 0.332587
-0.0164419, 0.332602
-0.0156559, 0.33261
-0.0150509, 0.332594
-0.0144748, 0.33256
-0.0139658, 0.332534
-0.013593, 0.332536
-0.013404, 0.332548
-0.0136568, 0.332559
-0.013837, 0.33257
-0.0140145, 0.332574
-0.0142267, 0.332569
-0.0145239, 0.332558
-0.0148487, 0.332558
-0.0151167, 0.332566
-0.0154318, 0.332581
-0.0157072, 0.332588
-0.0159943, 0.332588
-0.0162311, 0.332588
-0.016408, 0.332588
-0.0166583, 0.332576
-0.0168784, 0.332576
-0.0170402, 0.332584
-0.0172309, 0.332595
-0.0173952, 0.332607
-0.0195003, 0.332606
-0.0193613, 0.332602
-0.0185291, 0.332613
-0.0181115, 0.332621
-0.0177397, 0.332613
-0.0173211, 0.332598
-0.0169901, 0.332583
-0.0168128, 0.332572
-0.0167885, 0.332576
-0.0168792, 0.332584
-0.0208612, 0.33258
-0.0211245, 0.332587
-0.0201747, 0.332652
-0.0197728, 0.332701
-0.0195926, 0.332683
-0.0192354, 0.332629
-0.018918, 0.33258
-0.018797, 0.332567
-0.0177638, 0.332569
-0.0180526, 0.332584
-0.018953, 0.3326
-0.0199337, 0.332614
-0.0208521, 0.332625
-0.0221245, 0.33264
-0.0235638, 0.332654
-0.0249138, 0.332661
-0.0262278, 0.332676
-0.0275391, 0.332713
-0.0288047, 0.332747
-0.029787, 0.332772
-0.031089, 0.332785
-0.0321772, 0.332781
-0.0330921, 0.332784
-0.0337953, 0.332803
-0.0344477, 0.332836
-0.0353165, 0.332866
-0.0366931, 0.332872
-0.0362911, 0.332875
-0.035556, 0.332879
-0.0351998, 0.332909
-0.0350889, 0.332855
-0.0351844, 0.332805
-0.0378702, 0.332792
-0.0376898, 0.332809
-0.0370509, 0.332899
-0.0373398, 0.33298
-0.038207, 0.332946
-0.0441594, 0.332896
-0.0450962, 0.332881
-0.0449118, 0.333079
-0.0460376, 0.333219
-0.0478511, 0.333226
-0.0499163, 0.333169
-0.0519022, 0.333143
-0.0546275, 0.333199
-0.0577414, 0.333299
-0.0609626, 0.333433
-0.0616251, 0.333573
-0.0645045, 0.333747
-0.0674, 0.333754
-0.0712041, 0.333752
-0.0741324, 0.333805
-0.078541, 0.33401
-0.0813196, 0.334246
-0.0836296, 0.334506
-0.0861436, 0.334636
-0.0890616, 0.334662
-0.0918413, 0.33462
-0.0928967, 0.334694
-0.0938859, 0.334884
-0.0950276, 0.334982
-0.095698, 0.334998
-0.0966262, 0.334971
-0.0980551, 0.33492
-0.0997383, 0.334929
-0.101462, 0.335037
-0.103373, 0.335247
-0.106918, 0.335418
